,Time,Interval between heartbeats (s)
16364,2022-07-21 13:49:49,0.949
16365,2022-07-21 13:49:50,0.928
16366,2022-07-21 13:49:51,0.868
16367,2022-07-21 13:49:52,0.843
16368,2022-07-21 13:49:52,0.834
16369,2022-07-21 13:49:53,0.849
16370,2022-07-21 13:49:54,0.811
16371,2022-07-21 13:49:55,0.822
16372,2022-07-21 13:49:56,0.826
16373,2022-07-21 13:49:57,0.821
16374,2022-07-21 13:49:57,0.853
16375,2022-07-21 13:49:58,0.861
16376,2022-07-21 13:49:59,0.849
16377,2022-07-21 13:50:00,0.868
16378,2022-07-21 13:50:01,0.873
16379,2022-07-21 13:50:09,0.802
16380,2022-07-21 13:50:10,0.781
16381,2022-07-21 13:50:11,0.755
16382,2022-07-21 13:50:11,0.739
16383,2022-07-21 13:50:12,0.728
16384,2022-07-21 13:50:13,0.692
16385,2022-07-21 13:50:13,0.703
16386,2022-07-21 13:50:14,0.735
16387,2022-07-21 13:50:15,0.823
16388,2022-07-21 13:50:16,0.898
16389,2022-07-21 13:50:17,0.883
16390,2022-07-21 13:50:18,0.932
16391,2022-07-21 13:50:19,0.896
16392,2022-07-21 13:50:19,0.874
16393,2022-07-21 13:50:20,0.859
16394,2022-07-21 13:50:21,0.815
16395,2022-07-21 13:50:22,0.794
16396,2022-07-21 13:50:23,0.864
16397,2022-07-21 13:50:24,0.919
16398,2022-07-21 13:50:25,0.911
16399,2022-07-21 13:50:26,0.96
16400,2022-07-21 13:50:26,0.88
16401,2022-07-21 13:50:27,0.822
16402,2022-07-21 13:50:28,0.803
16403,2022-07-21 13:50:29,0.813
16404,2022-07-21 13:50:30,0.848
16405,2022-07-21 13:50:31,0.844
16406,2022-07-21 13:50:31,0.844
16407,2022-07-21 13:50:32,0.815
16408,2022-07-21 13:50:33,0.797
16409,2022-07-21 13:50:34,0.989
16410,2022-07-21 13:50:42,0.992
16411,2022-07-21 13:50:43,0.934
16412,2022-07-21 13:50:44,0.861
16413,2022-07-21 13:50:45,0.857
16414,2022-07-21 13:50:46,0.829
16415,2022-07-21 13:50:47,0.845
16416,2022-07-21 13:50:47,0.843
16417,2022-07-21 13:50:48,0.878
16418,2022-07-21 13:50:49,0.864
16419,2022-07-21 13:50:50,0.855
16420,2022-07-21 13:50:51,0.787
16421,2022-07-21 13:50:52,0.75
16422,2022-07-21 13:50:52,0.749
16423,2022-07-21 13:50:53,0.783
16424,2022-07-21 13:50:54,0.802
16425,2022-07-21 13:50:55,0.836
16426,2022-07-21 13:50:56,0.853
16427,2022-07-21 13:50:56,0.844
16428,2022-07-21 13:50:57,0.824
16429,2022-07-21 13:50:58,0.781
16430,2022-07-21 13:50:59,0.796
16431,2022-07-21 13:51:00,0.787
16432,2022-07-21 13:51:00,0.785
16433,2022-07-21 13:51:01,0.79
16434,2022-07-21 13:51:02,0.812
16435,2022-07-21 13:51:03,0.817
16436,2022-07-21 13:51:04,0.812
16437,2022-07-21 13:51:05,0.818
16438,2022-07-21 13:51:05,0.825
16439,2022-07-21 13:51:06,0.849
16440,2022-07-21 13:51:07,0.827
16441,2022-07-21 13:51:15,0.771
16442,2022-07-21 13:51:15,0.81
16443,2022-07-21 13:51:16,0.801
16444,2022-07-21 13:51:17,0.815
16445,2022-07-21 13:51:18,0.819
16446,2022-07-21 13:51:19,0.762
16447,2022-07-21 13:51:19,0.72
16448,2022-07-21 13:51:20,0.714
16449,2022-07-21 13:51:21,0.724
16450,2022-07-21 13:51:22,0.759
16451,2022-07-21 13:51:22,0.849
16452,2022-07-21 13:51:23,0.828
16453,2022-07-21 13:51:24,0.803
16454,2022-07-21 13:51:25,0.79
16455,2022-07-21 13:51:26,0.785
16456,2022-07-21 13:51:26,0.788
16457,2022-07-21 13:51:27,0.78
16458,2022-07-21 13:51:28,0.786
16459,2022-07-21 13:51:29,0.791
16460,2022-07-21 13:51:30,0.78
16461,2022-07-21 13:51:30,0.784
16462,2022-07-21 13:51:31,0.787
16463,2022-07-21 13:51:32,0.798
16464,2022-07-21 13:51:33,0.812
16465,2022-07-21 13:51:34,0.795
16466,2022-07-21 13:51:34,0.797
16467,2022-07-21 13:51:35,0.796
16468,2022-07-21 13:51:36,0.783
16469,2022-07-21 13:51:37,0.777
16470,2022-07-21 13:51:37,0.783
16471,2022-07-21 13:51:38,0.809
16472,2022-07-21 13:51:39,0.798
16473,2022-07-21 13:51:40,0.791
16474,2022-07-21 13:51:48,0.775
16475,2022-07-21 13:51:49,0.78
16476,2022-07-21 13:51:50,0.792
16477,2022-07-21 13:51:51,0.807
16478,2022-07-21 13:51:51,0.829
16479,2022-07-21 13:51:52,0.859
16480,2022-07-21 13:51:53,0.823
16481,2022-07-21 13:51:54,0.783
16482,2022-07-21 13:51:55,0.779
16483,2022-07-21 13:51:55,0.768
16484,2022-07-21 13:51:56,0.766
16485,2022-07-21 13:51:57,0.762
16486,2022-07-21 13:51:58,0.764
16487,2022-07-21 13:51:59,0.79
16488,2022-07-21 13:51:59,0.818
16489,2022-07-21 13:52:00,0.811
16490,2022-07-21 13:52:01,0.81
16491,2022-07-21 13:52:02,0.798
16492,2022-07-21 13:52:03,0.8
16493,2022-07-21 13:52:03,0.787
16494,2022-07-21 13:52:04,0.769
16495,2022-07-21 13:52:05,0.746
16496,2022-07-21 13:52:06,0.747
16497,2022-07-21 13:52:06,0.738
16498,2022-07-21 13:52:07,0.703
16499,2022-07-21 13:52:08,0.698
16500,2022-07-21 13:52:08,0.726
16501,2022-07-21 13:52:09,0.777
16502,2022-07-21 13:52:10,0.772
16503,2022-07-21 13:52:11,0.765
16504,2022-07-21 13:52:12,0.764
16505,2022-07-21 13:52:12,0.767
16506,2022-07-21 13:52:13,0.766
16507,2022-07-21 13:52:25,0.871
16508,2022-07-21 13:52:26,0.892
16509,2022-07-21 13:52:27,0.849
16510,2022-07-21 13:52:28,0.847
16511,2022-07-21 13:52:29,0.839
16512,2022-07-21 13:52:29,0.81
16513,2022-07-21 13:52:30,0.799
16514,2022-07-21 13:52:33,0.779
16515,2022-07-21 13:52:33,0.732
16516,2022-07-21 13:52:33,0.729
16517,2022-07-21 13:52:33,0.759
16518,2022-07-21 13:52:34,0.802
16519,2022-07-21 13:52:35,0.825
16520,2022-07-21 13:52:36,0.834
16521,2022-07-21 13:52:36,0.838
16522,2022-07-21 13:52:37,0.836
16523,2022-07-21 13:52:38,0.832
16524,2022-07-21 13:52:39,0.822
16525,2022-07-21 13:52:40,0.826
16526,2022-07-21 13:52:41,0.829
16527,2022-07-21 13:52:41,0.813
16528,2022-07-21 13:52:42,0.832
16529,2022-07-21 13:52:43,0.868
16530,2022-07-21 13:52:44,0.854
16531,2022-07-21 13:52:45,0.822
16532,2022-07-21 13:52:46,0.857
16533,2022-07-21 13:52:54,0.762
16534,2022-07-21 13:52:55,0.792
16535,2022-07-21 13:52:55,0.796
16536,2022-07-21 13:52:56,0.793
16537,2022-07-21 13:52:57,0.818
16538,2022-07-21 13:52:58,0.832
16539,2022-07-21 13:52:59,0.845
16540,2022-07-21 13:53:00,0.792
16541,2022-07-21 13:53:00,0.735
16542,2022-07-21 13:53:01,0.728
16543,2022-07-21 13:53:02,0.733
16544,2022-07-21 13:53:02,0.739
16545,2022-07-21 13:53:03,0.746
16546,2022-07-21 13:53:04,0.773
16547,2022-07-21 13:53:05,0.784
16548,2022-07-21 13:53:06,0.789
16549,2022-07-21 13:53:06,0.813
16550,2022-07-21 13:53:07,0.813
16551,2022-07-21 13:53:08,0.816
16552,2022-07-21 13:53:09,0.811
16553,2022-07-21 13:53:10,0.796
16554,2022-07-21 13:53:10,0.806
16555,2022-07-21 13:53:11,0.831
16556,2022-07-21 13:53:12,0.828
16557,2022-07-21 13:53:13,0.853
16558,2022-07-21 13:53:14,0.835
16559,2022-07-21 13:53:15,0.78
16560,2022-07-21 13:53:15,0.751
16561,2022-07-21 13:53:16,0.748
16562,2022-07-21 13:53:17,0.736
16563,2022-07-21 13:53:18,0.743
16564,2022-07-21 13:53:18,0.767
16565,2022-07-21 13:53:19,0.877
16566,2022-07-21 13:53:27,0.788
16567,2022-07-21 13:53:27,0.753
16568,2022-07-21 13:53:28,0.719
16569,2022-07-21 13:53:29,0.692
16570,2022-07-21 13:53:30,0.703
16571,2022-07-21 13:53:30,0.744
16572,2022-07-21 13:53:31,0.803
16573,2022-07-21 13:53:32,0.875
16574,2022-07-21 13:53:33,0.852
16575,2022-07-21 13:53:34,0.861
16576,2022-07-21 13:53:35,0.846
16577,2022-07-21 13:53:35,0.848
16578,2022-07-21 13:53:36,0.88
16579,2022-07-21 13:53:37,0.862
16580,2022-07-21 13:53:38,0.807
16581,2022-07-21 13:53:39,0.751
16582,2022-07-21 13:53:39,0.738
16583,2022-07-21 13:53:40,0.737
16584,2022-07-21 13:53:41,0.748
16585,2022-07-21 13:53:42,0.792
16586,2022-07-21 13:53:43,0.832
16587,2022-07-21 13:53:43,0.831
16588,2022-07-21 13:53:44,0.851
16589,2022-07-21 13:53:45,0.853
16590,2022-07-21 13:53:46,0.791
16591,2022-07-21 13:53:47,0.788
16592,2022-07-21 13:53:47,0.789
16593,2022-07-21 13:53:48,0.771
16594,2022-07-21 13:53:49,0.761
16595,2022-07-21 13:53:50,0.75
16596,2022-07-21 13:53:50,0.74
16597,2022-07-21 13:53:51,0.735
16598,2022-07-21 13:53:52,0.737
16599,2022-07-21 13:54:00,0.79
16600,2022-07-21 13:54:01,0.832
16601,2022-07-21 13:54:02,0.833
16602,2022-07-21 13:54:02,0.814
16603,2022-07-21 13:54:03,0.811
16604,2022-07-21 13:54:04,0.807
16605,2022-07-21 13:54:05,0.802
16606,2022-07-21 13:54:06,0.813
16607,2022-07-21 13:54:06,0.81
16608,2022-07-21 13:54:07,0.811
16609,2022-07-21 13:54:08,0.824
16610,2022-07-21 13:54:09,0.83
16611,2022-07-21 13:54:10,0.808
16612,2022-07-21 13:54:10,0.801
16613,2022-07-21 13:54:11,0.799
16614,2022-07-21 13:54:12,0.828
16615,2022-07-21 13:54:13,0.842
16616,2022-07-21 13:54:14,0.829
16617,2022-07-21 13:54:15,0.807
16618,2022-07-21 13:54:15,0.83
16619,2022-07-21 13:54:16,0.859
16620,2022-07-21 13:54:17,0.827
16621,2022-07-21 13:54:18,0.804
16622,2022-07-21 13:54:19,0.803
16623,2022-07-21 13:54:20,0.827
16624,2022-07-21 13:54:20,0.815
16625,2022-07-21 13:54:21,0.788
16626,2022-07-21 13:54:22,0.779
16627,2022-07-21 13:54:23,0.814
16628,2022-07-21 13:54:24,0.797
16629,2022-07-21 13:54:24,0.81
16630,2022-07-21 13:54:25,0.813
16631,2022-07-21 13:54:33,0.827
16632,2022-07-21 13:54:34,0.815
16633,2022-07-21 13:54:35,0.796
16634,2022-07-21 13:54:36,0.779
16635,2022-07-21 13:54:36,0.771
16636,2022-07-21 13:54:37,0.745
16637,2022-07-21 13:54:38,0.71
16638,2022-07-21 13:54:39,0.752
16639,2022-07-21 13:54:39,0.805
16640,2022-07-21 13:54:40,0.819
16641,2022-07-21 13:54:41,0.826
16642,2022-07-21 13:54:42,0.843
16643,2022-07-21 13:54:43,0.872
16644,2022-07-21 13:54:44,0.883
16645,2022-07-21 13:54:45,0.889
16646,2022-07-21 13:54:45,0.87
16647,2022-07-21 13:54:46,0.85
16648,2022-07-21 13:54:47,0.841
16649,2022-07-21 13:54:48,0.817
16650,2022-07-21 13:54:49,0.832
16651,2022-07-21 13:54:50,0.825
16652,2022-07-21 13:54:50,0.835
16653,2022-07-21 13:54:51,0.817
16654,2022-07-21 13:54:52,0.82
16655,2022-07-21 13:54:53,0.828
16656,2022-07-21 13:54:54,0.829
16657,2022-07-21 13:54:56,0.844
16658,2022-07-21 13:54:56,0.838
16659,2022-07-21 13:54:56,0.83
16660,2022-07-21 13:54:57,0.835
16661,2022-07-21 13:54:58,0.888
16662,2022-07-21 13:55:06,0.874
16663,2022-07-21 13:55:07,0.855
16664,2022-07-21 13:55:08,0.848
16665,2022-07-21 13:55:09,0.827
16666,2022-07-21 13:55:09,0.831
16667,2022-07-21 13:55:10,0.807
16668,2022-07-21 13:55:11,0.806
16669,2022-07-21 13:55:12,0.798
16670,2022-07-21 13:55:13,0.775
16671,2022-07-21 13:55:13,0.807
16672,2022-07-21 13:55:14,0.874
16673,2022-07-21 13:55:15,0.884
16674,2022-07-21 13:55:16,0.937
16675,2022-07-21 13:55:17,0.975
16676,2022-07-21 13:55:18,0.925
16677,2022-07-21 13:55:19,0.879
16678,2022-07-21 13:55:20,0.844
16679,2022-07-21 13:55:20,0.788
16680,2022-07-21 13:55:21,0.757
16681,2022-07-21 13:55:22,0.763
16682,2022-07-21 13:55:23,0.813
16683,2022-07-21 13:55:24,0.917
16684,2022-07-21 13:55:25,0.98
16685,2022-07-21 13:55:26,0.915
16686,2022-07-21 13:55:26,0.855
16687,2022-07-21 13:55:27,0.868
16688,2022-07-21 13:55:28,0.878
16689,2022-07-21 13:55:29,0.837
16690,2022-07-21 13:55:30,0.83
16691,2022-07-21 13:55:31,0.824
16692,2022-07-21 13:55:39,0.78
16693,2022-07-21 13:55:40,0.747
16694,2022-07-21 13:55:41,0.758
16695,2022-07-21 13:55:42,0.821
16696,2022-07-21 13:55:42,0.861
16697,2022-07-21 13:55:43,0.844
16698,2022-07-21 13:55:44,0.851
16699,2022-07-21 13:55:45,0.838
16700,2022-07-21 13:55:46,0.816
16701,2022-07-21 13:55:47,0.833
16702,2022-07-21 13:55:47,0.895
16703,2022-07-21 13:55:48,0.876
16704,2022-07-21 13:55:49,0.856
16705,2022-07-21 13:55:50,0.854
16706,2022-07-21 13:55:51,0.892
16707,2022-07-21 13:55:52,0.9
16708,2022-07-21 13:55:53,0.894
16709,2022-07-21 13:55:54,0.93
16710,2022-07-21 13:55:55,0.896
16711,2022-07-21 13:55:55,0.882
16712,2022-07-21 13:55:56,0.85
16713,2022-07-21 13:55:57,0.848
16714,2022-07-21 13:55:58,0.834
16715,2022-07-21 13:55:59,0.797
16716,2022-07-21 13:56:00,0.828
16717,2022-07-21 13:56:00,0.827
16718,2022-07-21 13:56:01,0.788
16719,2022-07-21 13:56:02,0.796
16720,2022-07-21 13:56:03,0.76
16721,2022-07-21 13:56:04,0.755
16722,2022-07-21 13:56:04,0.761
16723,2022-07-21 13:56:12,0.775
16724,2022-07-21 13:56:12,0.752
16725,2022-07-21 13:56:13,0.729
16726,2022-07-21 13:56:14,0.721
16727,2022-07-21 13:56:15,0.813
16728,2022-07-21 13:56:16,0.9
16729,2022-07-21 13:56:16,0.845
16730,2022-07-21 13:56:17,0.797
16731,2022-07-21 13:56:18,0.759
16732,2022-07-21 13:56:19,0.746
16733,2022-07-21 13:56:19,0.754
16734,2022-07-21 13:56:20,0.867
16735,2022-07-21 13:56:21,0.994
16736,2022-07-21 13:56:22,0.996
16737,2022-07-21 13:56:23,0.93
16738,2022-07-21 13:56:24,0.878
16739,2022-07-21 13:56:25,0.813
16740,2022-07-21 13:56:26,0.789
16741,2022-07-21 13:56:26,0.791
16742,2022-07-21 13:56:27,0.819
16743,2022-07-21 13:56:28,0.824
16744,2022-07-21 13:56:29,0.833
16745,2022-07-21 13:56:30,0.834
16746,2022-07-21 13:56:31,0.825
16747,2022-07-21 13:56:31,0.821
16748,2022-07-21 13:56:32,0.805
16749,2022-07-21 13:56:33,0.793
16750,2022-07-21 13:56:34,0.809
16751,2022-07-21 13:56:35,0.826
16752,2022-07-21 13:56:35,0.799
16753,2022-07-21 13:56:36,0.808
16754,2022-07-21 13:56:37,0.839
16755,2022-07-21 13:56:46,0.78
16756,2022-07-21 13:56:46,0.778
16757,2022-07-21 13:56:46,0.79
16758,2022-07-21 13:56:47,0.996
16759,2022-07-21 13:56:48,1.001
16760,2022-07-21 13:56:49,0.992
16761,2022-07-21 13:56:50,0.97
16762,2022-07-21 13:56:51,0.942
16763,2022-07-21 13:56:52,0.901
16764,2022-07-21 13:56:53,0.844
16765,2022-07-21 13:56:54,0.834
16766,2022-07-21 13:56:54,0.812
16767,2022-07-21 13:56:55,0.824
16768,2022-07-21 13:56:56,0.833
16769,2022-07-21 13:56:57,0.849
16770,2022-07-21 13:56:58,0.894
16771,2022-07-21 13:56:59,0.883
16772,2022-07-21 13:57:00,0.89
16773,2022-07-21 13:57:00,0.875
16774,2022-07-21 13:57:01,0.855
16775,2022-07-21 13:57:02,0.844
16776,2022-07-21 13:57:03,0.834
16777,2022-07-21 13:57:04,0.842
16778,2022-07-21 13:57:05,0.833
16779,2022-07-21 13:57:05,0.822
16780,2022-07-21 13:57:06,0.858
16781,2022-07-21 13:57:07,0.853
16782,2022-07-21 13:57:08,0.827
16783,2022-07-21 13:57:09,0.792
16784,2022-07-21 13:57:10,0.78
16785,2022-07-21 13:57:10,0.768
16786,2022-07-21 13:57:22,0.834
16787,2022-07-21 13:57:23,0.823
16788,2022-07-21 13:57:23,0.83
16789,2022-07-21 13:57:24,0.869
16790,2022-07-21 13:57:25,0.876
16791,2022-07-21 13:57:26,0.832
16792,2022-07-21 13:57:27,0.845
16793,2022-07-21 13:57:28,0.813
16794,2022-07-21 13:57:28,0.763
16795,2022-07-21 13:57:29,0.779
16796,2022-07-21 13:57:30,0.807
16797,2022-07-21 13:57:31,0.826
16798,2022-07-21 13:57:32,0.803
16799,2022-07-21 13:57:32,0.826
16800,2022-07-21 13:57:33,0.85
16801,2022-07-21 13:57:34,0.817
16802,2022-07-21 13:57:35,0.796
16803,2022-07-21 13:57:36,0.767
16804,2022-07-21 13:57:36,0.762
16805,2022-07-21 13:57:37,0.755
16806,2022-07-21 13:57:38,0.785
16807,2022-07-21 13:57:39,0.887
16808,2022-07-21 13:57:40,0.894
16809,2022-07-21 13:57:41,0.933
16810,2022-07-21 13:57:42,0.926
16811,2022-07-21 13:57:43,0.924
16812,2022-07-21 13:57:43,0.904
16813,2022-07-21 13:57:51,0.886
16814,2022-07-21 13:57:52,0.907
16815,2022-07-21 13:57:53,0.853
16816,2022-07-21 13:57:54,0.801
16817,2022-07-21 13:57:55,0.786
16818,2022-07-21 13:57:55,0.791
16819,2022-07-21 13:57:56,0.776
16820,2022-07-21 13:57:57,0.794
16821,2022-07-21 13:57:58,0.811
16822,2022-07-21 13:57:59,0.822
16823,2022-07-21 13:57:59,0.815
16824,2022-07-21 13:58:00,0.823
16825,2022-07-21 13:58:01,0.848
16826,2022-07-21 13:58:02,0.843
16827,2022-07-21 13:58:03,0.839
16828,2022-07-21 13:58:04,0.847
16829,2022-07-21 13:58:04,0.854
16830,2022-07-21 13:58:05,0.838
16831,2022-07-21 13:58:06,0.832
16832,2022-07-21 13:58:07,0.846
16833,2022-07-21 13:58:08,0.859
16834,2022-07-21 13:58:09,0.87
16835,2022-07-21 13:58:10,0.897
16836,2022-07-21 13:58:11,0.93
16837,2022-07-21 13:58:11,0.896
16838,2022-07-21 13:58:12,0.855
16839,2022-07-21 13:58:13,0.856
16840,2022-07-21 13:58:14,0.828
16841,2022-07-21 13:58:15,0.819
16842,2022-07-21 13:58:16,0.843
16843,2022-07-21 13:58:16,0.832
16844,2022-07-21 13:58:24,0.829
16845,2022-07-21 13:58:25,0.834
16846,2022-07-21 13:58:26,0.89
16847,2022-07-21 13:58:27,0.857
16848,2022-07-21 13:58:27,0.881
16849,2022-07-21 13:58:28,0.909
16850,2022-07-21 13:58:29,0.837
16851,2022-07-21 13:58:30,0.813
16852,2022-07-21 13:58:31,0.793
16853,2022-07-21 13:58:32,0.765
16854,2022-07-21 13:58:32,0.74
16855,2022-07-21 13:58:33,0.713
16856,2022-07-21 13:58:34,0.693
16857,2022-07-21 13:58:34,0.695
16858,2022-07-21 13:58:35,0.698
16859,2022-07-21 13:58:36,0.702
16860,2022-07-21 13:58:36,0.693
16861,2022-07-21 13:58:37,0.682
16862,2022-07-21 13:58:38,0.677
16863,2022-07-21 13:58:38,0.672
16864,2022-07-21 13:58:39,0.697
16865,2022-07-21 13:58:40,0.739
16866,2022-07-21 13:58:41,0.804
16867,2022-07-21 13:58:42,0.906
16868,2022-07-21 13:58:43,0.888
16869,2022-07-21 13:58:43,0.889
16870,2022-07-21 13:58:44,0.89
16871,2022-07-21 13:58:45,0.863
16872,2022-07-21 13:58:46,0.872
16873,2022-07-21 13:58:47,0.881
16874,2022-07-21 13:58:48,0.808
16875,2022-07-21 13:58:48,0.761
16876,2022-07-21 13:58:49,0.782
16877,2022-07-21 13:58:57,0.743
16878,2022-07-21 13:58:58,0.779
16879,2022-07-21 13:58:58,0.815
16880,2022-07-21 13:58:59,0.851
16881,2022-07-21 13:59:00,0.843
16882,2022-07-21 13:59:01,0.838
16883,2022-07-21 13:59:02,0.78
16884,2022-07-21 13:59:02,0.768
16885,2022-07-21 13:59:03,0.758
16886,2022-07-21 13:59:04,0.806
16887,2022-07-21 13:59:05,0.89
16888,2022-07-21 13:59:06,0.936
16889,2022-07-21 13:59:07,0.917
16890,2022-07-21 13:59:08,0.917
16891,2022-07-21 13:59:09,0.918
16892,2022-07-21 13:59:09,0.9
16893,2022-07-21 13:59:10,0.909
16894,2022-07-21 13:59:11,0.894
16895,2022-07-21 13:59:12,0.906
16896,2022-07-21 13:59:13,0.86
16897,2022-07-21 13:59:14,0.854
16898,2022-07-21 13:59:15,0.843
16899,2022-07-21 13:59:16,0.837
16900,2022-07-21 13:59:16,0.841
16901,2022-07-21 13:59:17,0.867
16902,2022-07-21 13:59:18,0.868
16903,2022-07-21 13:59:19,0.823
16904,2022-07-21 13:59:20,0.822
16905,2022-07-21 13:59:21,0.823
16906,2022-07-21 13:59:21,0.842
16907,2022-07-21 13:59:22,0.831
16908,2022-07-21 13:59:31,0.778
16909,2022-07-21 13:59:32,0.778
16910,2022-07-21 13:59:32,0.748
16911,2022-07-21 13:59:33,0.752
16912,2022-07-21 13:59:34,0.838
16913,2022-07-21 13:59:35,0.931
16914,2022-07-21 13:59:36,0.928
16915,2022-07-21 13:59:37,0.887
16916,2022-07-21 13:59:38,0.822
16917,2022-07-21 13:59:38,0.816
16918,2022-07-21 13:59:39,0.908
16919,2022-07-21 13:59:40,0.845
16920,2022-07-21 13:59:41,0.813
16921,2022-07-21 13:59:42,0.793
16922,2022-07-21 13:59:43,0.798
16923,2022-07-21 13:59:43,0.845
16924,2022-07-21 13:59:44,0.888
16925,2022-07-21 13:59:45,0.904
16926,2022-07-21 13:59:46,0.976
16927,2022-07-21 13:59:47,0.961
16928,2022-07-21 13:59:48,0.943
16929,2022-07-21 13:59:49,0.897
16930,2022-07-21 13:59:50,0.873
16931,2022-07-21 13:59:51,0.853
16932,2022-07-21 13:59:52,0.857
16933,2022-07-21 13:59:52,0.924
16934,2022-07-21 13:59:53,0.972
16935,2022-07-21 13:59:54,0.897
16936,2022-07-21 13:59:55,0.892
16937,2022-07-21 14:00:03,0.859
16938,2022-07-21 14:00:04,0.852
16939,2022-07-21 14:00:05,0.898
16940,2022-07-21 14:00:05,0.89
16941,2022-07-21 14:00:06,0.857
16942,2022-07-21 14:00:07,0.855
16943,2022-07-21 14:00:08,0.839
16944,2022-07-21 14:00:09,0.834
16945,2022-07-21 14:00:10,0.816
16946,2022-07-21 14:00:10,0.81
16947,2022-07-21 14:00:11,0.811
16948,2022-07-21 14:00:12,0.813
16949,2022-07-21 14:00:13,0.813
16950,2022-07-21 14:00:14,0.796
16951,2022-07-21 14:00:14,0.838
16952,2022-07-21 14:00:15,0.888
16953,2022-07-21 14:00:16,0.81
16954,2022-07-21 14:00:17,0.75
16955,2022-07-21 14:00:18,0.763
16956,2022-07-21 14:00:18,0.791
16957,2022-07-21 14:00:19,0.813
16958,2022-07-21 14:00:20,0.823
16959,2022-07-21 14:00:21,0.806
16960,2022-07-21 14:00:22,0.84
16961,2022-07-21 14:00:23,0.904
16962,2022-07-21 14:00:24,0.9
16963,2022-07-21 14:00:24,0.832
16964,2022-07-21 14:00:25,0.826
16965,2022-07-21 14:00:26,0.808
16966,2022-07-21 14:00:27,0.789
16967,2022-07-21 14:00:28,0.781
16968,2022-07-21 14:00:28,0.796
16969,2022-07-21 14:00:36,0.787
16970,2022-07-21 14:00:37,0.783
16971,2022-07-21 14:00:38,0.778
16972,2022-07-21 14:00:38,0.763
16973,2022-07-21 14:00:39,0.768
16974,2022-07-21 14:00:40,0.797
16975,2022-07-21 14:00:41,0.824
16976,2022-07-21 14:00:42,0.816
16977,2022-07-21 14:00:42,0.815
16978,2022-07-21 14:00:43,0.806
16979,2022-07-21 14:00:44,0.8
16980,2022-07-21 14:00:45,0.802
16981,2022-07-21 14:00:46,0.781
16982,2022-07-21 14:00:46,0.769
16983,2022-07-21 14:00:47,0.796
16984,2022-07-21 14:00:48,0.853
16985,2022-07-21 14:00:49,0.846
16986,2022-07-21 14:00:50,0.756
16987,2022-07-21 14:00:50,0.753
16988,2022-07-21 14:00:51,0.773
16989,2022-07-21 14:00:52,0.775
16990,2022-07-21 14:00:53,0.802
16991,2022-07-21 14:00:54,0.804
16992,2022-07-21 14:00:54,0.813
16993,2022-07-21 14:00:55,0.825
16994,2022-07-21 14:00:56,0.795
16995,2022-07-21 14:00:57,0.794
16996,2022-07-21 14:00:58,0.782
16997,2022-07-21 14:00:58,0.762
16998,2022-07-21 14:00:59,0.729
16999,2022-07-21 14:01:00,0.724
17000,2022-07-21 14:01:00,0.732
17001,2022-07-21 14:01:01,0.75
17002,2022-07-21 14:01:09,0.806
17003,2022-07-21 14:01:10,0.823
17004,2022-07-21 14:01:11,0.826
17005,2022-07-21 14:01:11,0.805
17006,2022-07-21 14:01:12,0.788
17007,2022-07-21 14:01:13,0.818
17008,2022-07-21 14:01:14,0.831
17009,2022-07-21 14:01:15,0.783
17010,2022-07-21 14:01:16,0.797
17011,2022-07-21 14:01:16,0.879
17012,2022-07-21 14:01:17,0.858
17013,2022-07-21 14:01:18,0.835
17014,2022-07-21 14:01:19,0.796
17015,2022-07-21 14:01:20,0.788
17016,2022-07-21 14:01:20,0.811
17017,2022-07-21 14:01:21,0.824
17018,2022-07-21 14:01:22,0.82
17019,2022-07-21 14:01:23,0.89
17020,2022-07-21 14:01:24,0.909
17021,2022-07-21 14:01:25,0.819
17022,2022-07-21 14:01:26,0.803
17023,2022-07-21 14:01:26,0.87
17024,2022-07-21 14:01:27,0.933
17025,2022-07-21 14:01:28,0.896
17026,2022-07-21 14:01:29,0.851
17027,2022-07-21 14:01:30,0.834
17028,2022-07-21 14:01:31,0.807
17029,2022-07-21 14:01:31,0.758
17030,2022-07-21 14:01:32,0.715
17031,2022-07-21 14:01:33,0.726
17032,2022-07-21 14:01:34,0.782
17033,2022-07-21 14:01:42,0.847
17034,2022-07-21 14:01:42,0.864
17035,2022-07-21 14:01:43,0.877
17036,2022-07-21 14:01:44,0.892
17037,2022-07-21 14:01:45,0.86
17038,2022-07-21 14:01:46,0.895
17039,2022-07-21 14:01:47,0.894
17040,2022-07-21 14:01:48,0.818
17041,2022-07-21 14:01:48,0.802
17042,2022-07-21 14:01:49,0.814
17043,2022-07-21 14:01:50,0.828
17044,2022-07-21 14:01:51,0.794
17045,2022-07-21 14:01:52,0.805
17046,2022-07-21 14:01:53,0.948
17047,2022-07-21 14:01:54,0.913
17048,2022-07-21 14:01:54,0.868
17049,2022-07-21 14:01:55,0.853
17050,2022-07-21 14:01:56,0.79
17051,2022-07-21 14:01:57,0.759
17052,2022-07-21 14:01:58,0.811
17053,2022-07-21 14:01:59,0.859
17054,2022-07-21 14:01:59,0.856
17055,2022-07-21 14:02:00,0.876
17056,2022-07-21 14:02:01,0.847
17057,2022-07-21 14:02:02,0.838
17058,2022-07-21 14:02:03,0.855
17059,2022-07-21 14:02:04,0.89
17060,2022-07-21 14:02:05,0.918
17061,2022-07-21 14:02:06,0.907
17062,2022-07-21 14:02:06,0.845
