,Time,Interval between heartbeats (s)
11649,2022-07-22 13:26:47,1.15
11650,2022-07-22 13:26:48,1.229
11651,2022-07-22 13:26:49,1.237
11652,2022-07-22 13:26:51,1.222
11653,2022-07-22 13:26:52,1.169
11654,2022-07-22 13:26:53,1.13
11655,2022-07-22 13:26:54,1.228
11656,2022-07-22 13:26:55,1.25
11657,2022-07-22 13:26:57,1.242
11658,2022-07-22 13:26:58,1.151
11659,2022-07-22 13:26:59,1.21
11660,2022-07-22 13:27:00,1.266
11661,2022-07-22 13:27:02,1.239
11662,2022-07-22 13:27:03,1.181
11663,2022-07-22 13:27:04,1.184
11664,2022-07-22 13:27:05,1.217
11665,2022-07-22 13:27:06,1.215
11666,2022-07-22 13:27:08,1.179
11667,2022-07-22 13:27:09,1.177
11668,2022-07-22 13:27:10,1.217
11669,2022-07-22 13:27:11,1.239
11670,2022-07-22 13:27:20,1.221
11671,2022-07-22 13:27:21,1.203
11672,2022-07-22 13:27:22,1.166
11673,2022-07-22 13:27:23,1.166
11674,2022-07-22 13:27:24,1.251
11675,2022-07-22 13:27:26,1.223
11676,2022-07-22 13:27:27,1.132
11677,2022-07-22 13:27:28,1.121
11678,2022-07-22 13:27:29,1.14
11679,2022-07-22 13:27:30,1.019
11680,2022-07-22 13:27:31,1.052
11681,2022-07-22 13:27:32,1.288
11682,2022-07-22 13:27:34,1.21
11683,2022-07-22 13:27:35,1.13
11684,2022-07-22 13:27:36,1.292
11685,2022-07-22 13:27:37,1.277
11686,2022-07-22 13:27:39,1.215
11687,2022-07-22 13:27:40,1.195
11688,2022-07-22 13:27:41,1.297
11689,2022-07-22 13:27:42,1.283
11690,2022-07-22 13:27:44,1.267
11691,2022-07-22 13:27:52,1.134
11692,2022-07-22 13:27:53,1.18
11693,2022-07-22 13:27:54,1.167
11694,2022-07-22 13:27:55,1.146
11695,2022-07-22 13:27:56,1.136
11696,2022-07-22 13:27:58,1.07
11697,2022-07-22 13:27:59,1.122
11698,2022-07-22 13:28:00,1.234
11699,2022-07-22 13:28:01,1.259
11700,2022-07-22 13:28:02,1.252
11701,2022-07-22 13:28:04,1.181
11702,2022-07-22 13:28:05,1.248
11703,2022-07-22 13:28:06,1.277
11704,2022-07-22 13:28:07,1.225
11705,2022-07-22 13:28:09,1.195
11706,2022-07-22 13:28:10,1.181
11707,2022-07-22 13:28:11,1.229
11708,2022-07-22 13:28:12,1.192
11709,2022-07-22 13:28:13,1.18
11710,2022-07-22 13:28:15,1.194
11711,2022-07-22 13:28:16,1.201
11712,2022-07-22 13:28:17,1.188
11713,2022-07-22 13:28:25,1.226
11714,2022-07-22 13:28:27,1.143
11715,2022-07-22 13:28:28,1.131
11716,2022-07-22 13:28:29,1.212
11717,2022-07-22 13:28:30,1.198
11718,2022-07-22 13:28:31,1.151
11719,2022-07-22 13:28:32,1.117
11720,2022-07-22 13:28:34,1.201
11721,2022-07-22 13:28:35,1.216
11722,2022-07-22 13:28:36,1.174
11723,2022-07-22 13:28:37,1.135
11724,2022-07-22 13:28:38,1.183
11725,2022-07-22 13:28:39,1.205
11726,2022-07-22 13:28:41,1.24
11727,2022-07-22 13:28:42,1.177
11728,2022-07-22 13:28:43,1.066
11729,2022-07-22 13:28:44,1.1
11730,2022-07-22 13:28:45,1.176
11731,2022-07-22 13:28:46,1.207
11732,2022-07-22 13:28:48,1.129
11733,2022-07-22 13:28:49,1.224
11734,2022-07-22 13:28:50,1.282
11735,2022-07-22 13:28:58,1.181
11736,2022-07-22 13:28:59,1.166
11737,2022-07-22 13:29:00,1.237
11738,2022-07-22 13:29:02,1.254
11739,2022-07-22 13:29:03,1.245
11740,2022-07-22 13:29:04,1.224
11741,2022-07-22 13:29:05,1.149
11742,2022-07-22 13:29:06,1.185
11743,2022-07-22 13:29:08,1.211
11744,2022-07-22 13:29:09,1.205
11745,2022-07-22 13:29:10,1.191
11746,2022-07-22 13:29:11,1.122
11747,2022-07-22 13:29:12,1.209
11748,2022-07-22 13:29:14,1.223
11749,2022-07-22 13:29:15,1.209
11750,2022-07-22 13:29:16,1.175
11751,2022-07-22 13:29:17,1.119
11752,2022-07-22 13:29:18,1.183
11753,2022-07-22 13:29:20,1.248
11754,2022-07-22 13:29:21,1.21
11755,2022-07-22 13:29:22,1.2
11756,2022-07-22 13:29:23,1.133
11757,2022-07-22 13:29:32,1.268
11758,2022-07-22 13:29:33,1.3
11759,2022-07-22 13:29:34,1.261
11760,2022-07-22 13:29:35,1.201
11761,2022-07-22 13:29:37,1.207
11762,2022-07-22 13:29:38,1.28
11763,2022-07-22 13:29:39,1.282
11764,2022-07-22 13:29:40,1.196
11765,2022-07-22 13:29:42,1.166
11766,2022-07-22 13:29:43,1.244
11767,2022-07-22 13:29:44,1.146
11768,2022-07-22 13:29:45,1.024
11769,2022-07-22 13:29:46,0.965
11770,2022-07-22 13:29:47,1.009
11771,2022-07-22 13:29:48,1.249
11772,2022-07-22 13:29:49,1.078
11773,2022-07-22 13:29:51,1.238
11774,2022-07-22 13:29:52,1.273
11775,2022-07-22 13:29:53,1.177
11776,2022-07-22 13:29:54,1.268
11777,2022-07-22 13:29:56,1.296
11778,2022-07-22 13:30:04,1.254
11779,2022-07-22 13:30:05,1.251
11780,2022-07-22 13:30:07,1.204
11781,2022-07-22 13:30:08,1.174
11782,2022-07-22 13:30:09,1.239
11783,2022-07-22 13:30:10,1.233
11784,2022-07-22 13:30:11,1.203
11785,2022-07-22 13:30:13,1.194
11786,2022-07-22 13:30:14,1.172
11787,2022-07-22 13:30:15,1.247
11788,2022-07-22 13:30:16,1.265
11789,2022-07-22 13:30:17,1.202
11790,2022-07-22 13:30:19,1.162
11791,2022-07-22 13:30:20,1.234
11792,2022-07-22 13:30:21,1.195
11793,2022-07-22 13:30:22,1.185
11794,2022-07-22 13:30:23,1.142
11795,2022-07-22 13:30:24,1.101
11796,2022-07-22 13:30:26,1.188
11797,2022-07-22 13:30:27,1.363
11798,2022-07-22 13:30:28,1.344
11799,2022-07-22 13:30:37,1.234
11800,2022-07-22 13:30:38,1.245
11801,2022-07-22 13:30:40,1.229
11802,2022-07-22 13:30:41,1.151
11803,2022-07-22 13:30:42,1.152
11804,2022-07-22 13:30:43,1.27
11805,2022-07-22 13:30:45,1.298
11806,2022-07-22 13:30:46,1.247
11807,2022-07-22 13:30:47,1.141
11808,2022-07-22 13:30:48,1.205
11809,2022-07-22 13:30:49,1.235
11810,2022-07-22 13:30:51,1.219
11811,2022-07-22 13:30:52,1.188
11812,2022-07-22 13:30:53,1.24
11813,2022-07-22 13:30:54,1.229
11814,2022-07-22 13:30:55,1.163
11815,2022-07-22 13:30:57,1.133
11816,2022-07-22 13:30:58,1.286
11817,2022-07-22 13:30:59,1.322
11818,2022-07-22 13:31:00,1.234
11819,2022-07-22 13:31:02,1.256
11820,2022-07-22 13:31:10,0.996
11821,2022-07-22 13:31:11,0.947
11822,2022-07-22 13:31:12,0.949
11823,2022-07-22 13:31:13,1.152
11824,2022-07-22 13:31:14,1.227
11825,2022-07-22 13:31:15,1.14
11826,2022-07-22 13:31:17,1.204
11827,2022-07-22 13:31:18,1.306
11828,2022-07-22 13:31:19,1.263
11829,2022-07-22 13:31:20,1.201
11830,2022-07-22 13:31:22,1.268
11831,2022-07-22 13:31:23,1.315
11832,2022-07-22 13:31:24,1.293
11833,2022-07-22 13:31:26,1.244
11834,2022-07-22 13:31:27,1.193
11835,2022-07-22 13:31:28,1.234
11836,2022-07-22 13:31:29,1.236
11837,2022-07-22 13:31:30,1.2
11838,2022-07-22 13:31:32,1.149
11839,2022-07-22 13:31:33,1.213
11840,2022-07-22 13:31:34,1.267
11841,2022-07-22 13:31:35,1.249
11842,2022-07-22 13:31:43,1.229
11843,2022-07-22 13:31:44,1.17
11844,2022-07-22 13:31:45,1.21
11845,2022-07-22 13:31:46,1.272
11846,2022-07-22 13:31:47,1.22
11847,2022-07-22 13:31:49,1.225
11848,2022-07-22 13:31:50,1.195
11849,2022-07-22 13:31:51,1.12
11850,2022-07-22 13:31:52,1.117
11851,2022-07-22 13:31:53,1.269
11852,2022-07-22 13:31:55,1.272
11853,2022-07-22 13:31:56,1.223
11854,2022-07-22 13:31:57,1.131
11855,2022-07-22 13:31:58,1.111
11856,2022-07-22 13:31:59,1.228
11857,2022-07-22 13:32:00,1.038
11858,2022-07-22 13:32:01,1.025
11859,2022-07-22 13:32:02,1.094
11860,2022-07-22 13:32:04,1.048
11861,2022-07-22 13:32:05,1.212
11862,2022-07-22 13:32:06,1.322
11863,2022-07-22 13:32:07,1.248
11864,2022-07-22 13:32:08,1.197
11865,2022-07-22 13:32:16,1.265
11866,2022-07-22 13:32:17,1.266
11867,2022-07-22 13:32:19,1.289
11868,2022-07-22 13:32:20,1.184
11869,2022-07-22 13:32:21,1.083
11870,2022-07-22 13:32:22,1.115
11871,2022-07-22 13:32:23,1.356
11872,2022-07-22 13:32:25,1.333
11873,2022-07-22 13:32:26,1.218
11874,2022-07-22 13:32:27,1.317
11875,2022-07-22 13:32:29,1.301
11876,2022-07-22 13:32:30,1.255
11877,2022-07-22 13:32:31,1.189
11878,2022-07-22 13:32:32,1.258
11879,2022-07-22 13:32:33,1.258
11880,2022-07-22 13:32:35,1.236
11881,2022-07-22 13:32:36,1.247
11882,2022-07-22 13:32:37,1.25
11883,2022-07-22 13:32:38,1.205
11884,2022-07-22 13:32:40,1.251
11885,2022-07-22 13:32:41,1.222
11886,2022-07-22 13:32:49,1.191
11887,2022-07-22 13:32:50,1.233
11888,2022-07-22 13:32:52,1.219
11889,2022-07-22 13:32:53,1.192
11890,2022-07-22 13:32:54,1.177
11891,2022-07-22 13:32:55,1.219
11892,2022-07-22 13:32:57,1.228
11893,2022-07-22 13:32:58,1.166
11894,2022-07-22 13:32:59,1.148
11895,2022-07-22 13:33:00,1.263
11896,2022-07-22 13:33:01,1.238
11897,2022-07-22 13:33:02,1.162
11898,2022-07-22 13:33:04,1.105
11899,2022-07-22 13:33:05,1.199
11900,2022-07-22 13:33:06,1.217
11901,2022-07-22 13:33:07,1.024
11902,2022-07-22 13:33:08,0.956
11903,2022-07-22 13:33:09,1.027
11904,2022-07-22 13:33:10,1.266
11905,2022-07-22 13:33:11,1.089
11906,2022-07-22 13:33:13,1.14
11907,2022-07-22 13:33:14,1.232
11908,2022-07-22 13:33:23,1.147
11909,2022-07-22 13:33:24,1.223
11910,2022-07-22 13:33:25,1.231
11911,2022-07-22 13:33:26,1.247
11912,2022-07-22 13:33:27,1.207
11913,2022-07-22 13:33:29,1.181
11914,2022-07-22 13:33:30,1.262
11915,2022-07-22 13:33:31,1.259
11916,2022-07-22 13:33:32,1.247
11917,2022-07-22 13:33:34,1.249
11918,2022-07-22 13:33:35,1.204
11919,2022-07-22 13:33:36,1.23
11920,2022-07-22 13:33:37,1.207
11921,2022-07-22 13:33:38,1.145
11922,2022-07-22 13:33:40,1.149
11923,2022-07-22 13:33:41,1.237
11924,2022-07-22 13:33:42,1.214
11925,2022-07-22 13:33:43,1.154
11926,2022-07-22 13:33:44,1.131
11927,2022-07-22 13:33:45,1.185
11928,2022-07-22 13:33:47,1.191
11929,2022-07-22 13:33:55,1.109
11930,2022-07-22 13:33:56,1.189
11931,2022-07-22 13:33:57,1.186
11932,2022-07-22 13:33:59,1.18
11933,2022-07-22 13:34:00,1.148
11934,2022-07-22 13:34:01,1.115
11935,2022-07-22 13:34:02,1.152
11936,2022-07-22 13:34:03,1.145
11937,2022-07-22 13:34:04,1.156
11938,2022-07-22 13:34:05,1.118
11939,2022-07-22 13:34:07,1.193
11940,2022-07-22 13:34:08,1.213
11941,2022-07-22 13:34:09,1.206
11942,2022-07-22 13:34:10,1.146
11943,2022-07-22 13:34:11,1.172
11944,2022-07-22 13:34:13,1.172
11945,2022-07-22 13:34:14,1.168
11946,2022-07-22 13:34:15,1.133
11947,2022-07-22 13:34:16,1.19
11948,2022-07-22 13:34:17,1.2
11949,2022-07-22 13:34:18,1.186
11950,2022-07-22 13:34:20,1.139
11951,2022-07-22 13:34:28,1.139
11952,2022-07-22 13:34:29,1.191
11953,2022-07-22 13:34:30,1.244
11954,2022-07-22 13:34:32,1.282
11955,2022-07-22 13:34:33,1.195
11956,2022-07-22 13:34:34,1.116
11957,2022-07-22 13:34:35,1.197
11958,2022-07-22 13:34:36,1.205
11959,2022-07-22 13:34:38,1.208
11960,2022-07-22 13:34:39,1.179
11961,2022-07-22 13:34:40,1.252
11962,2022-07-22 13:34:41,1.269
11963,2022-07-22 13:34:42,1.214
11964,2022-07-22 13:34:44,1.204
11965,2022-07-22 13:34:45,1.103
11966,2022-07-22 13:34:46,1.15
11967,2022-07-22 13:34:47,1.179
11968,2022-07-22 13:34:48,1.199
11969,2022-07-22 13:34:49,1.105
11970,2022-07-22 13:34:51,1.12
11971,2022-07-22 13:34:52,1.174
11972,2022-07-22 13:34:53,1.171
11973,2022-07-22 13:35:01,1.145
11974,2022-07-22 13:35:02,1.067
11975,2022-07-22 13:35:03,1.082
11976,2022-07-22 13:35:05,1.198
11977,2022-07-22 13:35:06,1.264
11978,2022-07-22 13:35:07,1.205
11979,2022-07-22 13:35:08,1.216
11980,2022-07-22 13:35:09,1.25
11981,2022-07-22 13:35:11,1.247
11982,2022-07-22 13:35:12,1.2
11983,2022-07-22 13:35:13,1.167
11984,2022-07-22 13:35:14,1.211
11985,2022-07-22 13:35:15,1.234
11986,2022-07-22 13:35:17,1.245
11987,2022-07-22 13:35:18,1.159
11988,2022-07-22 13:35:19,1.059
11989,2022-07-22 13:35:20,1.122
11990,2022-07-22 13:35:21,1.15
11991,2022-07-22 13:35:22,1.082
11992,2022-07-22 13:35:23,1.106
11993,2022-07-22 13:35:25,1.232
11994,2022-07-22 13:35:26,1.246
11995,2022-07-22 13:35:34,1.201
11996,2022-07-22 13:35:36,1.197
11997,2022-07-22 13:35:37,1.177
11998,2022-07-22 13:35:38,1.12
11999,2022-07-22 13:35:39,1.166
12000,2022-07-22 13:35:40,1.179
12001,2022-07-22 13:35:41,1.158
12002,2022-07-22 13:35:42,1.083
12003,2022-07-22 13:35:43,1.047
12004,2022-07-22 13:35:45,1.156
12005,2022-07-22 13:35:46,1.241
12006,2022-07-22 13:35:47,1.25
12007,2022-07-22 13:35:48,1.188
12008,2022-07-22 13:35:50,1.242
12009,2022-07-22 13:35:51,1.236
12010,2022-07-22 13:35:52,1.243
12011,2022-07-22 13:35:53,1.154
12012,2022-07-22 13:35:54,1.211
12013,2022-07-22 13:35:56,1.25
12014,2022-07-22 13:35:57,1.238
12015,2022-07-22 13:35:58,1.205
12016,2022-07-22 13:35:59,1.15
12017,2022-07-22 13:36:08,1.208
12018,2022-07-22 13:36:09,1.176
12019,2022-07-22 13:36:10,1.216
12020,2022-07-22 13:36:11,1.225
12021,2022-07-22 13:36:12,1.205
12022,2022-07-22 13:36:14,1.167
12023,2022-07-22 13:36:15,1.194
12024,2022-07-22 13:36:16,1.167
12025,2022-07-22 13:36:17,1.17
12026,2022-07-22 13:36:18,1.081
12027,2022-07-22 13:36:19,1.164
12028,2022-07-22 13:36:21,1.182
12029,2022-07-22 13:36:22,1.167
12030,2022-07-22 13:36:23,1.091
12031,2022-07-22 13:36:24,1.162
12032,2022-07-22 13:36:25,1.202
12033,2022-07-22 13:36:26,1.209
12034,2022-07-22 13:36:27,1.123
12035,2022-07-22 13:36:29,1.175
12036,2022-07-22 13:36:30,1.205
12037,2022-07-22 13:36:31,1.219
12038,2022-07-22 13:36:32,1.166
12039,2022-07-22 13:36:41,1.197
12040,2022-07-22 13:36:42,1.156
12041,2022-07-22 13:36:43,1.143
12042,2022-07-22 13:36:44,1.188
12043,2022-07-22 13:36:45,1.227
12044,2022-07-22 13:36:46,1.197
12045,2022-07-22 13:36:48,1.17
12046,2022-07-22 13:36:49,1.161
12047,2022-07-22 13:36:50,1.109
12048,2022-07-22 13:36:51,1.174
12049,2022-07-22 13:36:52,1.202
12050,2022-07-22 13:36:54,1.229
12051,2022-07-22 13:36:55,1.231
12052,2022-07-22 13:36:56,1.153
12053,2022-07-22 13:36:57,1.122
12054,2022-07-22 13:36:58,1.189
12055,2022-07-22 13:36:59,1.187
12056,2022-07-22 13:37:01,1.188
12057,2022-07-22 13:37:02,1.142
12058,2022-07-22 13:37:03,1.09
12059,2022-07-22 13:37:04,1.19
12060,2022-07-22 13:37:05,1.232
12061,2022-07-22 13:37:13,1.099
12062,2022-07-22 13:37:15,1.174
12063,2022-07-22 13:37:16,1.222
12064,2022-07-22 13:37:17,1.173
12065,2022-07-22 13:37:18,1.159
12066,2022-07-22 13:37:19,1.252
12067,2022-07-22 13:37:21,1.266
12068,2022-07-22 13:37:22,1.218
12069,2022-07-22 13:37:23,1.244
12070,2022-07-22 13:37:24,1.266
12071,2022-07-22 13:37:26,1.231
12072,2022-07-22 13:37:27,1.189
12073,2022-07-22 13:37:28,1.215
12074,2022-07-22 13:37:29,1.227
12075,2022-07-22 13:37:30,1.203
12076,2022-07-22 13:37:32,1.181
12077,2022-07-22 13:37:33,1.178
12078,2022-07-22 13:37:34,1.106
12079,2022-07-22 13:37:35,1.104
12080,2022-07-22 13:37:36,1.202
12081,2022-07-22 13:37:37,1.208
12082,2022-07-22 13:37:46,1.15
12083,2022-07-22 13:37:47,1.089
12084,2022-07-22 13:37:48,1.135
12085,2022-07-22 13:37:49,1.179
12086,2022-07-22 13:37:50,1.147
12087,2022-07-22 13:37:51,1.08
12088,2022-07-22 13:37:52,1.164
12089,2022-07-22 13:37:54,1.209
12090,2022-07-22 13:37:55,1.221
12091,2022-07-22 13:37:56,1.152
12092,2022-07-22 13:37:57,1.073
12093,2022-07-22 13:37:58,1.08
12094,2022-07-22 13:37:59,1.162
12095,2022-07-22 13:38:00,1.044
12096,2022-07-22 13:38:02,1.163
12097,2022-07-22 13:38:03,1.214
12098,2022-07-22 13:38:04,1.184
12099,2022-07-22 13:38:05,1.147
12100,2022-07-22 13:38:06,1.199
12101,2022-07-22 13:38:07,1.207
12102,2022-07-22 13:38:09,1.195
12103,2022-07-22 13:38:10,1.152
12104,2022-07-22 13:38:11,1.12
12105,2022-07-22 13:38:19,1.194
12106,2022-07-22 13:38:20,1.212
12107,2022-07-22 13:38:22,1.118
12108,2022-07-22 13:38:23,1.139
12109,2022-07-22 13:38:24,1.102
12110,2022-07-22 13:38:25,1.011
12111,2022-07-22 13:38:26,1.072
12112,2022-07-22 13:38:27,1.152
12113,2022-07-22 13:38:28,1.118
12114,2022-07-22 13:38:29,1.115
12115,2022-07-22 13:38:30,1.217
12116,2022-07-22 13:38:32,1.207
12117,2022-07-22 13:38:33,1.19
12118,2022-07-22 13:38:34,1.114
12119,2022-07-22 13:38:35,1.248
12120,2022-07-22 13:38:36,1.256
12121,2022-07-22 13:38:38,1.247
12122,2022-07-22 13:38:39,1.225
12123,2022-07-22 13:38:40,1.142
12124,2022-07-22 13:38:41,1.171
12125,2022-07-22 13:38:42,1.184
12126,2022-07-22 13:38:44,1.178
12127,2022-07-22 13:38:52,1.095
12128,2022-07-22 13:38:53,1.1
12129,2022-07-22 13:38:54,1.148
12130,2022-07-22 13:38:55,1.213
12131,2022-07-22 13:38:56,1.168
12132,2022-07-22 13:38:57,1.237
12133,2022-07-22 13:38:59,1.311
12134,2022-07-22 13:39:00,1.268
12135,2022-07-22 13:39:01,1.219
12136,2022-07-22 13:39:03,1.241
12137,2022-07-22 13:39:04,1.239
12138,2022-07-22 13:39:05,1.214
12139,2022-07-22 13:39:06,1.183
12140,2022-07-22 13:39:07,1.133
12141,2022-07-22 13:39:09,1.21
12142,2022-07-22 13:39:10,1.224
12143,2022-07-22 13:39:11,1.196
12144,2022-07-22 13:39:12,1.192
12145,2022-07-22 13:39:13,1.117
12146,2022-07-22 13:39:14,1.127
12147,2022-07-22 13:39:16,1.214
12148,2022-07-22 13:39:17,1.174
12149,2022-07-22 13:39:25,1.199
12150,2022-07-22 13:39:26,1.254
12151,2022-07-22 13:39:28,1.238
12152,2022-07-22 13:39:29,1.163
12153,2022-07-22 13:39:30,1.142
12154,2022-07-22 13:39:31,1.234
12155,2022-07-22 13:39:32,1.214
12156,2022-07-22 13:39:34,1.177
12157,2022-07-22 13:39:35,1.12
12158,2022-07-22 13:39:36,1.104
12159,2022-07-22 13:39:37,1.17
12160,2022-07-22 13:39:38,1.206
12161,2022-07-22 13:39:39,1.185
12162,2022-07-22 13:39:40,1.122
12163,2022-07-22 13:39:42,1.206
12164,2022-07-22 13:39:43,1.175
12165,2022-07-22 13:39:44,1.051
12166,2022-07-22 13:39:45,1.146
12167,2022-07-22 13:39:46,1.287
12168,2022-07-22 13:39:48,1.175
12169,2022-07-22 13:39:49,1.164
12170,2022-07-22 13:39:50,1.273
12171,2022-07-22 13:39:59,1.286
12172,2022-07-22 13:40:00,1.268
12173,2022-07-22 13:40:01,1.197
12174,2022-07-22 13:40:02,1.28
12175,2022-07-22 13:40:04,1.267
12176,2022-07-22 13:40:05,1.244
12177,2022-07-22 13:40:06,1.21
12178,2022-07-22 13:40:07,1.159
12179,2022-07-22 13:40:08,1.216
12180,2022-07-22 13:40:10,1.238
12181,2022-07-22 13:40:11,1.212
12182,2022-07-22 13:40:12,1.194
12183,2022-07-22 13:40:13,1.154
12184,2022-07-22 13:40:15,1.235
12185,2022-07-22 13:40:16,1.197
12186,2022-07-22 13:40:17,1.104
12187,2022-07-22 13:40:18,1.123
12188,2022-07-22 13:40:19,1.135
12189,2022-07-22 13:40:20,1.176
12190,2022-07-22 13:40:21,1.125
12191,2022-07-22 13:40:23,1.184
12192,2022-07-22 13:40:31,1.181
12193,2022-07-22 13:40:32,1.114
12194,2022-07-22 13:40:33,1.191
12195,2022-07-22 13:40:34,1.258
12196,2022-07-22 13:40:36,1.247
12197,2022-07-22 13:40:37,1.165
12198,2022-07-22 13:40:38,1.12
12199,2022-07-22 13:40:39,1.158
12200,2022-07-22 13:40:40,1.168
12201,2022-07-22 13:40:41,1.195
12202,2022-07-22 13:40:43,1.186
12203,2022-07-22 13:40:44,1.229
12204,2022-07-22 13:40:45,1.244
12205,2022-07-22 13:40:46,1.244
12206,2022-07-22 13:40:48,1.189
12207,2022-07-22 13:40:49,1.207
12208,2022-07-22 13:40:50,1.193
12209,2022-07-22 13:40:51,1.15
12210,2022-07-22 13:40:52,1.212
12211,2022-07-22 13:40:54,1.264
12212,2022-07-22 13:40:55,1.252
12213,2022-07-22 13:40:56,1.219
12214,2022-07-22 13:41:04,1.222
12215,2022-07-22 13:41:05,1.233
12216,2022-07-22 13:41:07,1.216
12217,2022-07-22 13:41:08,1.17
12218,2022-07-22 13:41:09,1.127
12219,2022-07-22 13:41:10,1.169
12220,2022-07-22 13:41:11,1.163
12221,2022-07-22 13:41:12,1.178
12222,2022-07-22 13:41:14,1.14
12223,2022-07-22 13:41:15,1.221
12224,2022-07-22 13:41:16,1.24
12225,2022-07-22 13:41:17,1.223
12226,2022-07-22 13:41:18,1.168
12227,2022-07-22 13:41:20,1.204
12228,2022-07-22 13:41:21,1.254
12229,2022-07-22 13:41:22,1.236
12230,2022-07-22 13:41:23,1.141
12231,2022-07-22 13:41:24,1.088
12232,2022-07-22 13:41:26,1.184
12233,2022-07-22 13:41:27,1.188
12234,2022-07-22 13:41:28,1.195
12235,2022-07-22 13:41:29,1.175
12236,2022-07-22 13:41:38,1.234
12237,2022-07-22 13:41:39,1.211
12238,2022-07-22 13:41:40,1.178
12239,2022-07-22 13:41:41,1.132
12240,2022-07-22 13:41:42,1.132
12241,2022-07-22 13:41:44,1.148
12242,2022-07-22 13:41:45,1.152
12243,2022-07-22 13:41:46,1.149
12244,2022-07-22 13:41:47,1.049
12245,2022-07-22 13:41:48,1.049
12246,2022-07-22 13:41:49,1.206
12247,2022-07-22 13:41:50,1.247
12248,2022-07-22 13:41:52,1.129
12249,2022-07-22 13:41:53,1.206
12250,2022-07-22 13:41:54,1.246
12251,2022-07-22 13:41:55,1.154
12252,2022-07-22 13:41:56,1.209
12253,2022-07-22 13:41:58,1.25
12254,2022-07-22 13:41:59,1.191
12255,2022-07-22 13:42:00,1.149
12256,2022-07-22 13:42:01,1.227
12257,2022-07-22 13:42:02,1.243
12258,2022-07-22 13:42:10,1.226
12259,2022-07-22 13:42:12,1.219
12260,2022-07-22 13:42:13,1.172
12261,2022-07-22 13:42:14,1.113
12262,2022-07-22 13:42:15,1.227
12263,2022-07-22 13:42:18,1.301
12264,2022-07-22 13:42:19,1.267
12265,2022-07-22 13:42:19,1.188
12266,2022-07-22 13:42:20,1.253
12267,2022-07-22 13:42:21,1.268
12268,2022-07-22 13:42:23,1.246
12269,2022-07-22 13:42:24,1.234
12270,2022-07-22 13:42:25,1.283
12271,2022-07-22 13:42:27,1.271
12272,2022-07-22 13:42:28,1.25
12273,2022-07-22 13:42:29,1.303
12274,2022-07-22 13:42:30,1.267
12275,2022-07-22 13:42:32,1.258
12276,2022-07-22 13:42:33,1.215
12277,2022-07-22 13:42:34,1.179
12278,2022-07-22 13:42:36,1.177
12279,2022-07-22 13:42:43,1.192
12280,2022-07-22 13:42:44,1.163
12281,2022-07-22 13:42:45,1.125
12282,2022-07-22 13:42:46,1.216
12283,2022-07-22 13:42:47,1.244
12284,2022-07-22 13:42:49,1.201
12285,2022-07-22 13:42:50,1.14
12286,2022-07-22 13:42:51,1.196
12287,2022-07-22 13:42:52,1.19
12288,2022-07-22 13:42:53,1.167
12289,2022-07-22 13:42:54,1.122
12290,2022-07-22 13:42:56,1.239
12291,2022-07-22 13:42:57,1.262
12292,2022-07-22 13:42:58,1.246
12293,2022-07-22 13:42:59,1.175
12294,2022-07-22 13:43:00,1.15
12295,2022-07-22 13:43:02,1.221
12296,2022-07-22 13:43:03,1.249
12297,2022-07-22 13:43:04,1.187
12298,2022-07-22 13:43:05,1.115
12299,2022-07-22 13:43:06,1.19
12300,2022-07-22 13:43:08,1.235
12301,2022-07-22 13:43:17,1.288
12302,2022-07-22 13:43:18,1.237
12303,2022-07-22 13:43:19,1.199
12304,2022-07-22 13:43:20,1.247
12305,2022-07-22 13:43:21,1.271
12306,2022-07-22 13:43:23,1.256
12307,2022-07-22 13:43:24,1.153
12308,2022-07-22 13:43:25,1.136
12309,2022-07-22 13:43:26,1.215
12310,2022-07-22 13:43:27,1.197
12311,2022-07-22 13:43:29,1.187
12312,2022-07-22 13:43:30,1.124
12313,2022-07-22 13:43:31,1.101
12314,2022-07-22 13:43:32,1.19
12315,2022-07-22 13:43:33,1.226
12316,2022-07-22 13:43:34,1.173
12317,2022-07-22 13:43:36,1.149
12318,2022-07-22 13:43:37,1.186
12319,2022-07-22 13:43:38,1.203
12320,2022-07-22 13:43:39,1.188
12321,2022-07-22 13:43:40,1.076
12322,2022-07-22 13:43:41,1.174
12323,2022-07-22 13:43:49,1.158
12324,2022-07-22 13:43:51,1.137
12325,2022-07-22 13:43:53,1.214
12326,2022-07-22 13:43:53,1.219
12327,2022-07-22 13:43:54,1.226
12328,2022-07-22 13:43:55,1.219
12329,2022-07-22 13:43:57,1.119
12330,2022-07-22 13:43:58,1.201
12331,2022-07-22 13:43:59,1.194
12332,2022-07-22 13:44:00,1.188
12333,2022-07-22 13:44:01,1.13
12334,2022-07-22 13:44:02,1.22
12335,2022-07-22 13:44:04,1.274
12336,2022-07-22 13:44:05,1.271
12337,2022-07-22 13:44:06,1.16
12338,2022-07-22 13:44:07,1.068
12339,2022-07-22 13:44:08,1.136
12340,2022-07-22 13:44:10,1.202
12341,2022-07-22 13:44:11,1.175
12342,2022-07-22 13:44:12,1.069
12343,2022-07-22 13:44:13,0.993
12344,2022-07-22 13:44:14,1.011
12345,2022-07-22 13:44:22,1.185
12346,2022-07-22 13:44:24,1.14
12347,2022-07-22 13:44:25,1.171
