,Time,Interval between heartbeats (s)
18604,2022-07-21 15:08:01,1.014
18605,2022-07-21 15:08:02,0.901
18606,2022-07-21 15:08:10,1.098
18607,2022-07-21 15:08:11,0.984
18608,2022-07-21 15:08:11,0.923
18609,2022-07-21 15:08:13,1.063
18610,2022-07-21 15:08:13,0.943
18611,2022-07-21 15:08:14,0.947
18612,2022-07-21 15:08:15,1.052
18613,2022-07-21 15:08:16,0.938
18614,2022-07-21 15:08:17,0.981
18615,2022-07-21 15:08:18,0.939
18616,2022-07-21 15:08:19,1.057
18617,2022-07-21 15:08:20,0.956
18618,2022-07-21 15:08:21,0.943
18619,2022-07-21 15:08:22,1.085
18620,2022-07-21 15:08:23,1.036
18621,2022-07-21 15:08:24,0.892
18622,2022-07-21 15:08:25,1.087
18623,2022-07-21 15:08:26,0.977
18624,2022-07-21 15:08:27,0.954
18625,2022-07-21 15:08:28,1.063
18626,2022-07-21 15:08:29,0.945
18627,2022-07-21 15:08:30,0.978
18628,2022-07-21 15:08:31,1.044
18629,2022-07-21 15:08:32,1.022
18630,2022-07-21 15:08:33,0.945
18631,2022-07-21 15:08:34,1.047
18632,2022-07-21 15:08:35,1.061
18633,2022-07-21 15:08:43,0.956
18634,2022-07-21 15:08:44,0.947
18635,2022-07-21 15:08:45,0.972
18636,2022-07-21 15:08:45,0.933
18637,2022-07-21 15:08:46,0.9
18638,2022-07-21 15:08:47,0.836
18639,2022-07-21 15:08:48,0.876
18640,2022-07-21 15:08:49,0.847
18641,2022-07-21 15:08:50,0.816
18642,2022-07-21 15:08:51,0.804
18643,2022-07-21 15:08:51,0.813
18644,2022-07-21 15:08:52,0.86
18645,2022-07-21 15:08:53,0.843
18646,2022-07-21 15:08:54,0.881
18647,2022-07-21 15:08:55,0.964
18648,2022-07-21 15:08:56,0.862
18649,2022-07-21 15:08:57,0.913
18650,2022-07-21 15:08:58,0.915
18651,2022-07-21 15:08:59,0.916
18652,2022-07-21 15:08:59,0.9
18653,2022-07-21 15:09:00,0.886
18654,2022-07-21 15:09:01,0.896
18655,2022-07-21 15:09:02,0.896
18656,2022-07-21 15:09:03,0.895
18657,2022-07-21 15:09:04,0.877
18658,2022-07-21 15:09:05,0.983
18659,2022-07-21 15:09:06,0.891
18660,2022-07-21 15:09:07,1.058
18661,2022-07-21 15:09:08,1.042
18662,2022-07-21 15:09:16,0.988
18663,2022-07-21 15:09:17,0.988
18664,2022-07-21 15:09:18,1.006
18665,2022-07-21 15:09:19,1.02
18666,2022-07-21 15:09:20,1.126
18667,2022-07-21 15:09:21,0.931
18668,2022-07-21 15:09:22,1.2
18669,2022-07-21 15:09:23,1.068
18670,2022-07-21 15:09:24,1.062
18671,2022-07-21 15:09:25,1.179
18672,2022-07-21 15:09:26,1.152
18673,2022-07-21 15:09:28,1.197
18674,2022-07-21 15:09:29,1.144
18675,2022-07-21 15:09:30,1.172
18676,2022-07-21 15:09:31,1.035
18677,2022-07-21 15:09:32,1.188
18678,2022-07-21 15:09:33,1.058
18679,2022-07-21 15:09:34,0.997
18680,2022-07-21 15:09:35,1.144
18681,2022-07-21 15:09:36,1.037
18682,2022-07-21 15:09:37,0.994
18683,2022-07-21 15:09:38,1.14
18684,2022-07-21 15:09:39,1.02
18685,2022-07-21 15:09:40,1.009
18686,2022-07-21 15:09:41,0.964
18687,2022-07-21 15:09:49,1.179
18688,2022-07-21 15:09:50,1.028
18689,2022-07-21 15:09:51,1.124
18690,2022-07-21 15:09:52,1.122
18691,2022-07-21 15:09:53,0.94
18692,2022-07-21 15:09:54,1.147
18693,2022-07-21 15:09:55,1.085
18694,2022-07-21 15:09:56,0.925
18695,2022-07-21 15:09:58,1.091
18696,2022-07-21 15:09:59,1.003
18697,2022-07-21 15:10:00,1.02
18698,2022-07-21 15:10:01,1.098
18699,2022-07-21 15:10:02,1.107
18700,2022-07-21 15:10:03,0.986
18701,2022-07-21 15:10:04,1.135
18702,2022-07-21 15:10:05,1.11
18703,2022-07-21 15:10:06,0.939
18704,2022-07-21 15:10:07,1.121
18705,2022-07-21 15:10:08,1.011
18706,2022-07-21 15:10:09,0.961
18707,2022-07-21 15:10:10,1.119
18708,2022-07-21 15:10:11,0.993
18709,2022-07-21 15:10:12,1.065
18710,2022-07-21 15:10:13,1.089
18711,2022-07-21 15:10:14,0.985
18712,2022-07-21 15:10:22,1.135
18713,2022-07-21 15:10:23,1.023
18714,2022-07-21 15:10:24,0.979
18715,2022-07-21 15:10:25,1.143
18716,2022-07-21 15:10:26,1.02
18717,2022-07-21 15:10:27,1.001
18718,2022-07-21 15:10:28,1.102
18719,2022-07-21 15:10:29,0.912
18720,2022-07-21 15:10:30,1.084
18721,2022-07-21 15:10:31,0.972
18722,2022-07-21 15:10:32,0.929
18723,2022-07-21 15:10:33,0.997
18724,2022-07-21 15:10:34,1.046
18725,2022-07-21 15:10:35,0.879
18726,2022-07-21 15:10:36,1.046
18727,2022-07-21 15:10:37,0.94
18728,2022-07-21 15:10:38,0.913
18729,2022-07-21 15:10:39,1.045
18730,2022-07-21 15:10:40,0.94
18731,2022-07-21 15:10:41,0.961
18732,2022-07-21 15:10:42,1.053
18733,2022-07-21 15:10:43,1.033
18734,2022-07-21 15:10:44,0.912
18735,2022-07-21 15:10:45,1.094
18736,2022-07-21 15:10:46,1.04
18737,2022-07-21 15:10:47,0.908
18738,2022-07-21 15:10:55,1.028
18739,2022-07-21 15:10:56,1.081
18740,2022-07-21 15:10:57,1.085
18741,2022-07-21 15:10:58,0.957
18742,2022-07-21 15:10:59,1.088
18743,2022-07-21 15:11:00,0.95
18744,2022-07-21 15:11:01,0.925
18745,2022-07-21 15:11:02,0.947
18746,2022-07-21 15:11:03,0.97
18747,2022-07-21 15:11:04,1.058
18748,2022-07-21 15:11:05,0.898
18749,2022-07-21 15:11:06,1.167
18750,2022-07-21 15:11:07,1.121
18751,2022-07-21 15:11:08,1.069
18752,2022-07-21 15:11:09,1.161
18753,2022-07-21 15:11:10,1.007
18754,2022-07-21 15:11:12,1.188
18755,2022-07-21 15:11:13,1.051
18756,2022-07-21 15:11:14,1.001
18757,2022-07-21 15:11:15,1.108
18758,2022-07-21 15:11:16,0.932
18759,2022-07-21 15:11:17,0.992
18760,2022-07-21 15:11:18,1.008
18761,2022-07-21 15:11:19,0.943
18762,2022-07-21 15:11:20,0.956
18763,2022-07-21 15:11:29,1.12
18764,2022-07-21 15:11:30,1.052
18765,2022-07-21 15:11:31,0.898
18766,2022-07-21 15:11:32,1.106
18767,2022-07-21 15:11:33,0.94
18768,2022-07-21 15:11:34,0.951
18769,2022-07-21 15:11:35,1.075
18770,2022-07-21 15:11:35,0.913
18771,2022-07-21 15:11:37,1.104
18772,2022-07-21 15:11:38,0.972
18773,2022-07-21 15:11:39,0.945
18774,2022-07-21 15:11:40,1.121
18775,2022-07-21 15:11:41,1.007
18776,2022-07-21 15:11:42,0.951
18777,2022-07-21 15:11:43,1.102
18778,2022-07-21 15:11:44,0.968
18779,2022-07-21 15:11:45,0.971
18780,2022-07-21 15:11:46,1.111
18781,2022-07-21 15:11:47,0.929
18782,2022-07-21 15:11:48,1.072
18783,2022-07-21 15:11:49,0.981
18784,2022-07-21 15:11:50,1.013
18785,2022-07-21 15:11:51,0.988
18786,2022-07-21 15:11:52,1.089
18787,2022-07-21 15:11:53,0.937
18788,2022-07-21 15:12:01,0.975
18789,2022-07-21 15:12:02,1.197
18790,2022-07-21 15:12:03,1.146
18791,2022-07-21 15:12:04,0.964
18792,2022-07-21 15:12:05,1.153
18793,2022-07-21 15:12:06,1.028
18794,2022-07-21 15:12:07,0.982
18795,2022-07-21 15:12:08,1.099
18796,2022-07-21 15:12:09,0.96
18797,2022-07-21 15:12:10,0.921
18798,2022-07-21 15:12:11,0.961
18799,2022-07-21 15:12:12,0.918
18800,2022-07-21 15:12:13,0.876
18801,2022-07-21 15:12:14,0.867
18802,2022-07-21 15:12:15,0.835
18803,2022-07-21 15:12:15,0.807
18804,2022-07-21 15:12:16,0.828
18805,2022-07-21 15:12:17,0.816
18806,2022-07-21 15:12:18,0.822
18807,2022-07-21 15:12:19,0.844
18808,2022-07-21 15:12:20,0.886
18809,2022-07-21 15:12:21,0.978
18810,2022-07-21 15:12:22,0.851
18811,2022-07-21 15:12:22,0.98
18812,2022-07-21 15:12:23,0.984
18813,2022-07-21 15:12:24,0.988
18814,2022-07-21 15:12:25,0.856
18815,2022-07-21 15:12:26,1.016
18816,2022-07-21 15:12:34,1.201
18817,2022-07-21 15:12:35,1.112
18818,2022-07-21 15:12:36,1.005
18819,2022-07-21 15:12:37,1.219
18820,2022-07-21 15:12:38,0.978
18821,2022-07-21 15:12:39,1.176
18822,2022-07-21 15:12:40,1.055
18823,2022-07-21 15:12:41,0.992
18824,2022-07-21 15:12:42,1.169
18825,2022-07-21 15:12:43,1.048
18826,2022-07-21 15:12:44,1.011
18827,2022-07-21 15:12:45,1.18
18828,2022-07-21 15:12:47,1.008
18829,2022-07-21 15:12:48,1.015
18830,2022-07-21 15:12:49,0.988
18831,2022-07-21 15:12:50,1.148
18832,2022-07-21 15:12:51,0.978
18833,2022-07-21 15:12:52,1.193
18834,2022-07-21 15:12:53,1.162
18835,2022-07-21 15:12:54,0.981
18836,2022-07-21 15:12:55,1.206
18837,2022-07-21 15:12:56,1.066
18838,2022-07-21 15:12:57,1.031
18839,2022-07-21 15:12:58,1.137
18840,2022-07-21 15:12:59,0.954
18841,2022-07-21 15:13:07,0.94
18842,2022-07-21 15:13:08,0.93
18843,2022-07-21 15:13:09,1.074
18844,2022-07-21 15:13:10,0.969
18845,2022-07-21 15:13:11,0.962
18846,2022-07-21 15:13:12,1.118
18847,2022-07-21 15:13:13,1.066
18848,2022-07-21 15:13:14,0.911
18849,2022-07-21 15:13:15,1.123
18850,2022-07-21 15:13:16,0.993
18851,2022-07-21 15:13:17,0.954
18852,2022-07-21 15:13:19,1.096
18853,2022-07-21 15:13:19,0.961
18854,2022-07-21 15:13:20,0.957
18855,2022-07-21 15:13:22,1.102
18856,2022-07-21 15:13:23,0.964
18857,2022-07-21 15:13:24,0.998
18858,2022-07-21 15:13:25,1.147
18859,2022-07-21 15:13:26,0.989
18860,2022-07-21 15:13:27,1.096
18861,2022-07-21 15:13:28,1.09
18862,2022-07-21 15:13:29,0.933
18863,2022-07-21 15:13:30,1.118
18864,2022-07-21 15:13:31,1.008
18865,2022-07-21 15:13:32,0.977
18866,2022-07-21 15:13:40,0.956
18867,2022-07-21 15:13:41,0.946
18868,2022-07-21 15:13:42,1.085
18869,2022-07-21 15:13:43,0.968
18870,2022-07-21 15:13:44,0.911
18871,2022-07-21 15:13:45,0.984
18872,2022-07-21 15:13:46,0.98
18873,2022-07-21 15:13:47,0.882
18874,2022-07-21 15:13:47,0.852
18875,2022-07-21 15:13:48,0.928
18876,2022-07-21 15:13:49,0.901
18877,2022-07-21 15:13:50,0.897
18878,2022-07-21 15:13:51,0.897
18879,2022-07-21 15:13:52,0.853
18880,2022-07-21 15:13:53,0.896
18881,2022-07-21 15:13:54,0.897
18882,2022-07-21 15:13:55,0.897
18883,2022-07-21 15:13:55,0.884
18884,2022-07-21 15:13:56,0.886
18885,2022-07-21 15:13:57,0.864
18886,2022-07-21 15:13:58,0.902
18887,2022-07-21 15:13:59,0.921
18888,2022-07-21 15:14:00,1.029
18889,2022-07-21 15:14:01,0.975
18890,2022-07-21 15:14:02,1.038
18891,2022-07-21 15:14:03,1.061
18892,2022-07-21 15:14:04,1.047
18893,2022-07-21 15:14:05,0.97
18894,2022-07-21 15:14:13,0.933
18895,2022-07-21 15:14:14,0.923
18896,2022-07-21 15:14:15,0.909
18897,2022-07-21 15:14:16,0.89
18898,2022-07-21 15:14:17,0.877
18899,2022-07-21 15:14:18,0.875
18900,2022-07-21 15:14:18,0.853
18901,2022-07-21 15:14:19,0.843
18902,2022-07-21 15:14:20,0.835
18903,2022-07-21 15:14:21,0.834
18904,2022-07-21 15:14:22,0.801
18905,2022-07-21 15:14:22,0.812
18906,2022-07-21 15:14:23,0.819
18907,2022-07-21 15:14:24,0.809
18908,2022-07-21 15:14:25,0.834
18909,2022-07-21 15:14:26,0.819
18910,2022-07-21 15:14:27,0.801
18911,2022-07-21 15:14:27,0.829
18912,2022-07-21 15:14:28,0.812
18913,2022-07-21 15:14:29,0.786
18914,2022-07-21 15:14:30,0.823
18915,2022-07-21 15:14:31,0.832
18916,2022-07-21 15:14:31,0.82
18917,2022-07-21 15:14:32,0.854
18918,2022-07-21 15:14:33,0.856
18919,2022-07-21 15:14:34,0.842
18920,2022-07-21 15:14:35,0.868
18921,2022-07-21 15:14:36,0.872
18922,2022-07-21 15:14:37,0.869
18923,2022-07-21 15:14:37,0.836
18924,2022-07-21 15:14:38,0.876
18925,2022-07-21 15:14:46,0.85
18926,2022-07-21 15:14:46,0.901
18927,2022-07-21 15:14:47,0.982
18928,2022-07-21 15:14:48,0.846
18929,2022-07-21 15:14:49,1.01
18930,2022-07-21 15:14:50,0.92
18931,2022-07-21 15:14:51,1.048
18932,2022-07-21 15:14:52,0.998
18933,2022-07-21 15:14:53,0.934
18934,2022-07-21 15:14:54,1.046
18935,2022-07-21 15:14:55,0.939
18936,2022-07-21 15:14:56,1.037
18937,2022-07-21 15:14:57,0.918
18938,2022-07-21 15:14:58,1.007
18939,2022-07-21 15:14:59,0.874
18940,2022-07-21 15:15:00,0.855
18941,2022-07-21 15:15:01,0.905
18942,2022-07-21 15:15:02,0.927
18943,2022-07-21 15:15:03,1.053
18944,2022-07-21 15:15:04,1.06
18945,2022-07-21 15:15:05,1.087
18946,2022-07-21 15:15:06,1.118
18947,2022-07-21 15:15:07,1.096
18948,2022-07-21 15:15:08,1.128
18949,2022-07-21 15:15:09,1.123
18950,2022-07-21 15:15:10,1.092
18951,2022-07-21 15:15:11,1.014
18952,2022-07-21 15:15:19,0.938
18953,2022-07-21 15:15:20,1.007
18954,2022-07-21 15:15:21,0.872
18955,2022-07-21 15:15:22,1.044
18956,2022-07-21 15:15:23,0.999
18957,2022-07-21 15:15:24,0.898
18958,2022-07-21 15:15:25,1.069
18959,2022-07-21 15:15:26,1.022
18960,2022-07-21 15:15:27,0.912
18961,2022-07-21 15:15:28,0.951
18962,2022-07-21 15:15:29,1.022
18963,2022-07-21 15:15:30,0.914
18964,2022-07-21 15:15:31,0.933
18965,2022-07-21 15:15:32,1.045
18966,2022-07-21 15:15:33,0.95
18967,2022-07-21 15:15:34,0.974
18968,2022-07-21 15:15:35,1.067
18969,2022-07-21 15:15:36,0.963
18970,2022-07-21 15:15:37,0.945
18971,2022-07-21 15:15:38,1.038
18972,2022-07-21 15:15:39,0.915
18973,2022-07-21 15:15:40,0.952
18974,2022-07-21 15:15:41,1.042
18975,2022-07-21 15:15:42,0.938
18976,2022-07-21 15:15:43,1.063
18977,2022-07-21 15:15:44,0.964
18978,2022-07-21 15:15:52,0.963
18979,2022-07-21 15:15:53,1.047
18980,2022-07-21 15:15:54,0.914
18981,2022-07-21 15:15:55,1.094
18982,2022-07-21 15:15:56,1.047
18983,2022-07-21 15:15:57,0.938
18984,2022-07-21 15:15:58,1.109
18985,2022-07-21 15:15:59,0.979
18986,2022-07-21 15:16:00,0.975
18987,2022-07-21 15:16:01,1.05
18988,2022-07-21 15:16:02,0.916
18989,2022-07-21 15:16:03,0.941
18990,2022-07-21 15:16:04,0.937
18991,2022-07-21 15:16:04,0.905
18992,2022-07-21 15:16:05,0.884
18993,2022-07-21 15:16:06,0.897
18994,2022-07-21 15:16:07,0.904
18995,2022-07-21 15:16:08,0.856
18996,2022-07-21 15:16:09,0.917
18997,2022-07-21 15:16:10,0.943
18998,2022-07-21 15:16:11,0.937
18999,2022-07-21 15:16:12,1.011
19000,2022-07-21 15:16:13,1.021
19001,2022-07-21 15:16:14,0.903
19002,2022-07-21 15:16:15,1.049
19003,2022-07-21 15:16:16,0.962
19004,2022-07-21 15:16:17,0.948
19005,2022-07-21 15:16:25,0.937
19006,2022-07-21 15:16:26,0.938
19007,2022-07-21 15:16:27,1.07
19008,2022-07-21 15:16:28,1.041
19009,2022-07-21 15:16:29,1.064
19010,2022-07-21 15:16:30,0.908
19011,2022-07-21 15:16:31,1.093
19012,2022-07-21 15:16:32,1.045
19013,2022-07-21 15:16:33,0.932
19014,2022-07-21 15:16:34,1.069
19015,2022-07-21 15:16:35,0.949
19016,2022-07-21 15:16:36,0.972
19017,2022-07-21 15:16:37,0.947
19018,2022-07-21 15:16:38,0.891
19019,2022-07-21 15:16:39,0.852
19020,2022-07-21 15:16:40,0.837
19021,2022-07-21 15:16:40,0.817
19022,2022-07-21 15:16:41,0.82
19023,2022-07-21 15:16:42,0.801
19024,2022-07-21 15:16:43,0.798
19025,2022-07-21 15:16:44,0.779
19026,2022-07-21 15:16:44,0.77
19027,2022-07-21 15:16:45,0.77
19028,2022-07-21 15:16:46,0.742
19029,2022-07-21 15:16:47,0.777
19030,2022-07-21 15:16:47,0.761
19031,2022-07-21 15:16:48,0.774
19032,2022-07-21 15:16:49,0.795
19033,2022-07-21 15:16:50,0.825
19034,2022-07-21 15:16:58,0.967
19035,2022-07-21 15:16:59,0.864
19036,2022-07-21 15:17:00,0.895
19037,2022-07-21 15:17:01,0.91
19038,2022-07-21 15:17:01,0.984
19039,2022-07-21 15:17:02,0.902
19040,2022-07-21 15:17:03,1.024
19041,2022-07-21 15:17:04,0.846
19042,2022-07-21 15:17:05,0.988
19043,2022-07-21 15:17:06,0.802
19044,2022-07-21 15:17:07,0.896
19045,2022-07-21 15:17:08,0.88
19046,2022-07-21 15:17:09,0.856
19047,2022-07-21 15:17:10,0.856
19048,2022-07-21 15:17:10,0.827
19049,2022-07-21 15:17:11,0.854
19050,2022-07-21 15:17:12,0.866
19051,2022-07-21 15:17:13,0.902
19052,2022-07-21 15:17:14,0.896
19053,2022-07-21 15:17:15,0.859
19054,2022-07-21 15:17:16,0.894
19055,2022-07-21 15:17:17,0.887
19056,2022-07-21 15:17:17,0.874
19057,2022-07-21 15:17:18,0.837
19058,2022-07-21 15:17:19,0.848
19059,2022-07-21 15:17:20,0.829
19060,2022-07-21 15:17:21,0.793
19061,2022-07-21 15:17:22,0.811
19062,2022-07-21 15:17:22,0.808
19063,2022-07-21 15:17:23,0.809
19064,2022-07-21 15:17:31,0.904
19065,2022-07-21 15:17:32,0.885
19066,2022-07-21 15:17:33,0.864
19067,2022-07-21 15:17:34,0.857
19068,2022-07-21 15:17:35,0.849
19069,2022-07-21 15:17:36,0.824
19070,2022-07-21 15:17:36,0.827
19071,2022-07-21 15:17:37,0.841
19072,2022-07-21 15:17:38,0.838
19073,2022-07-21 15:17:39,0.843
19074,2022-07-21 15:17:40,0.847
19075,2022-07-21 15:17:41,0.835
19076,2022-07-21 15:17:41,0.842
19077,2022-07-21 15:17:42,0.857
19078,2022-07-21 15:17:43,0.836
19079,2022-07-21 15:17:44,0.847
19080,2022-07-21 15:17:45,0.859
19081,2022-07-21 15:17:46,0.843
19082,2022-07-21 15:17:47,0.862
19083,2022-07-21 15:17:47,0.878
19084,2022-07-21 15:17:48,0.86
19085,2022-07-21 15:17:49,0.878
19086,2022-07-21 15:17:50,0.872
19087,2022-07-21 15:17:51,0.859
19088,2022-07-21 15:17:52,0.859
19089,2022-07-21 15:17:53,0.854
19090,2022-07-21 15:17:54,0.854
19091,2022-07-21 15:17:54,0.88
19092,2022-07-21 15:17:55,0.907
19093,2022-07-21 15:17:56,0.979
19094,2022-07-21 15:18:04,0.94
19095,2022-07-21 15:18:05,0.981
19096,2022-07-21 15:18:06,0.963
19097,2022-07-21 15:18:07,0.931
19098,2022-07-21 15:18:08,0.95
19099,2022-07-21 15:18:09,0.958
19100,2022-07-21 15:18:10,0.974
19101,2022-07-21 15:18:11,0.969
19102,2022-07-21 15:18:12,0.889
19103,2022-07-21 15:18:13,0.959
19104,2022-07-21 15:18:14,0.957
19105,2022-07-21 15:18:15,0.932
19106,2022-07-21 15:18:16,0.903
19107,2022-07-21 15:18:17,0.855
19108,2022-07-21 15:18:17,0.827
19109,2022-07-21 15:18:18,0.844
19110,2022-07-21 15:18:19,0.895
19111,2022-07-21 15:18:20,0.916
19112,2022-07-21 15:18:21,0.927
19113,2022-07-21 15:18:22,0.945
19114,2022-07-21 15:18:23,0.959
19115,2022-07-21 15:18:24,0.954
19116,2022-07-21 15:18:25,0.941
19117,2022-07-21 15:18:26,0.939
19118,2022-07-21 15:18:27,0.941
19119,2022-07-21 15:18:28,0.931
19120,2022-07-21 15:18:29,0.896
19121,2022-07-21 15:18:29,0.865
19122,2022-07-21 15:18:37,1.122
19123,2022-07-21 15:18:38,1.007
19124,2022-07-21 15:18:39,1.049
19125,2022-07-21 15:18:40,1.053
19126,2022-07-21 15:18:42,1.048
19127,2022-07-21 15:18:43,1.03
19128,2022-07-21 15:18:44,1.018
19129,2022-07-21 15:18:45,0.983
19130,2022-07-21 15:18:46,0.949
19131,2022-07-21 15:18:46,0.959
19132,2022-07-21 15:18:47,0.955
19133,2022-07-21 15:18:48,0.907
19134,2022-07-21 15:18:49,0.945
19135,2022-07-21 15:18:50,0.894
19136,2022-07-21 15:18:51,0.889
19137,2022-07-21 15:18:52,0.914
19138,2022-07-21 15:18:53,0.868
19139,2022-07-21 15:18:54,0.965
19140,2022-07-21 15:18:55,0.982
19141,2022-07-21 15:18:56,0.958
19142,2022-07-21 15:18:57,0.984
19143,2022-07-21 15:18:58,0.974
19144,2022-07-21 15:18:59,0.951
19145,2022-07-21 15:19:00,0.858
19146,2022-07-21 15:19:00,0.924
19147,2022-07-21 15:19:01,0.932
19148,2022-07-21 15:19:02,0.925
19149,2022-07-21 15:19:10,0.99
19150,2022-07-21 15:19:10,0.836
19151,2022-07-21 15:19:11,0.926
19152,2022-07-21 15:19:12,1.001
19153,2022-07-21 15:19:13,0.899
19154,2022-07-21 15:19:14,0.857
19155,2022-07-21 15:19:15,1.02
19156,2022-07-21 15:19:16,0.905
19157,2022-07-21 15:19:17,1.031
19158,2022-07-21 15:19:18,0.856
19159,2022-07-21 15:19:19,1.041
19160,2022-07-21 15:19:20,0.907
19161,2022-07-21 15:19:21,0.883
19162,2022-07-21 15:19:22,1.016
19163,2022-07-21 15:19:23,0.905
19164,2022-07-21 15:19:24,0.995
19165,2022-07-21 15:19:25,0.896
19166,2022-07-21 15:19:26,1.012
19167,2022-07-21 15:19:26,0.856
19168,2022-07-21 15:19:27,1.026
19169,2022-07-21 15:19:28,0.99
19170,2022-07-21 15:19:29,0.916
19171,2022-07-21 15:19:30,1.059
19172,2022-07-21 15:19:31,1.01
19173,2022-07-21 15:19:32,0.889
19174,2022-07-21 15:19:33,1.078
19175,2022-07-21 15:19:34,0.961
19176,2022-07-21 15:19:35,0.956
19177,2022-07-21 15:19:43,1.07
19178,2022-07-21 15:19:45,1.082
19179,2022-07-21 15:19:45,0.923
19180,2022-07-21 15:19:47,1.064
19181,2022-07-21 15:19:47,0.899
19182,2022-07-21 15:19:48,0.9
19183,2022-07-21 15:19:49,0.904
19184,2022-07-21 15:19:50,0.834
19185,2022-07-21 15:19:51,0.803
19186,2022-07-21 15:19:52,0.773
19187,2022-07-21 15:19:52,0.79
19188,2022-07-21 15:19:53,0.817
19189,2022-07-21 15:19:54,0.887
19190,2022-07-21 15:19:55,0.917
19191,2022-07-21 15:19:56,1.101
19192,2022-07-21 15:19:57,1.142
19193,2022-07-21 15:19:58,1.056
19194,2022-07-21 15:20:00,1.17
19195,2022-07-21 15:20:01,1.115
19196,2022-07-21 15:20:02,1.144
19197,2022-07-21 15:20:03,1.161
19198,2022-07-21 15:20:04,1.067
19199,2022-07-21 15:20:05,1.15
19200,2022-07-21 15:20:06,1.063
19201,2022-07-21 15:20:07,1.002
19202,2022-07-21 15:20:08,1.068
19203,2022-07-21 15:20:16,0.97
19204,2022-07-21 15:20:18,1.146
19205,2022-07-21 15:20:19,1.038
19206,2022-07-21 15:20:20,1.017
19207,2022-07-21 15:20:21,1.155
19208,2022-07-21 15:20:22,1.022
19209,2022-07-21 15:20:23,1.117
19210,2022-07-21 15:20:24,1.082
19211,2022-07-21 15:20:25,0.918
19212,2022-07-21 15:20:26,1.118
19213,2022-07-21 15:20:27,0.999
19214,2022-07-21 15:20:28,0.955
19215,2022-07-21 15:20:29,1.112
19216,2022-07-21 15:20:30,0.985
19217,2022-07-21 15:20:31,0.972
19218,2022-07-21 15:20:32,1.119
19219,2022-07-21 15:20:33,0.992
19220,2022-07-21 15:20:34,1.108
19221,2022-07-21 15:20:35,1.085
19222,2022-07-21 15:20:36,0.928
19223,2022-07-21 15:20:37,1.13
19224,2022-07-21 15:20:38,1.016
19225,2022-07-21 15:20:39,0.943
19226,2022-07-21 15:20:40,1.105
19227,2022-07-21 15:20:41,0.983
19228,2022-07-21 15:20:50,1.166
19229,2022-07-21 15:20:51,1.028
19230,2022-07-21 15:20:52,1.107
19231,2022-07-21 15:20:53,1.118
19232,2022-07-21 15:20:54,0.946
19233,2022-07-21 15:20:55,1.125
19234,2022-07-21 15:20:56,1.009
19235,2022-07-21 15:20:57,0.971
19236,2022-07-21 15:20:58,1.096
19237,2022-07-21 15:20:59,0.971
19238,2022-07-21 15:21:00,0.964
19239,2022-07-21 15:21:01,1.094
19240,2022-07-21 15:21:02,0.968
19241,2022-07-21 15:21:03,0.971
19242,2022-07-21 15:21:04,1.135
19243,2022-07-21 15:21:05,0.974
19244,2022-07-21 15:21:06,1.196
19245,2022-07-21 15:21:07,1.162
19246,2022-07-21 15:21:08,0.979
19247,2022-07-21 15:21:10,1.205
19248,2022-07-21 15:21:11,1.046
19249,2022-07-21 15:21:12,1.136
19250,2022-07-21 15:21:13,1.046
19251,2022-07-21 15:21:14,1.008
19252,2022-07-21 15:21:22,0.992
19253,2022-07-21 15:21:23,1.104
19254,2022-07-21 15:21:24,0.94
19255,2022-07-21 15:21:25,0.902
19256,2022-07-21 15:21:26,0.98
19257,2022-07-21 15:21:27,0.905
19258,2022-07-21 15:21:28,0.881
19259,2022-07-21 15:21:29,0.933
19260,2022-07-21 15:21:30,0.948
19261,2022-07-21 15:21:31,0.898
19262,2022-07-21 15:21:32,1.049
19263,2022-07-21 15:21:32,0.913
19264,2022-07-21 15:21:34,1.025
19265,2022-07-21 15:21:34,0.949
19266,2022-07-21 15:21:35,0.927
19267,2022-07-21 15:21:36,0.971
19268,2022-07-21 15:21:37,0.922
19269,2022-07-21 15:21:38,0.837
19270,2022-07-21 15:21:39,0.837
19271,2022-07-21 15:21:40,0.831
19272,2022-07-21 15:21:41,0.806
19273,2022-07-21 15:21:41,0.776
19274,2022-07-21 15:21:42,0.848
19275,2022-07-21 15:21:43,0.873
19276,2022-07-21 15:21:44,0.821
19277,2022-07-21 15:21:45,0.886
19278,2022-07-21 15:21:46,0.872
19279,2022-07-21 15:21:46,0.836
19280,2022-07-21 15:21:47,0.856
19281,2022-07-21 15:21:55,0.811
19282,2022-07-21 15:21:56,0.8
19283,2022-07-21 15:21:56,0.774
19284,2022-07-21 15:21:57,0.806
19285,2022-07-21 15:21:58,0.797
19286,2022-07-21 15:21:59,0.805
19287,2022-07-21 15:22:00,0.812
19288,2022-07-21 15:22:00,0.834
19289,2022-07-21 15:22:01,0.852
19290,2022-07-21 15:22:02,0.867
19291,2022-07-21 15:22:03,0.954
19292,2022-07-21 15:22:04,0.872
19293,2022-07-21 15:22:05,0.972
19294,2022-07-21 15:22:06,0.952
19295,2022-07-21 15:22:07,0.961
19296,2022-07-21 15:22:08,0.902
19297,2022-07-21 15:22:09,0.997
19298,2022-07-21 15:22:10,0.863
19299,2022-07-21 15:22:10,0.914
19300,2022-07-21 15:22:11,0.89
19301,2022-07-21 15:22:12,0.855
19302,2022-07-21 15:22:13,0.862
